week,lane,region,mode,carrier,units,spend_usd,on_time_pct,damage_rate_pct,invoice_accuracy_pct,days_to_settle,fuel_share,week_start
52,PHX→ATL,North America,LTL,Atlas Logistics,24473,119787.89,87.55,0.67,97.39,47,0.28,2026-02-23
52,MAD→MXP,Europe,Truckload,Meridian Carriers,22034,72244.09,86.08,0.706,99.42,42,0.32,2026-02-23
52,MXP→FRA,Europe,LTL,BlueLine Express,51606,232670.86,92.73,0.517,96.66,48,0.28,2026-02-23
52,FRA→MXP,Europe,Air,Skyway Cargo,24327,227473.96,92.84,0.587,97.31,49,0.42,2026-02-23
52,AMS→MAD,Europe,Truckload,Northwind Freight,10490,34770.81,86.16,0.286,97.49,46,0.32,2026-02-23
52,WAW→LHR,Europe,Truckload,Atlas Logistics,24848,86881.93,94.89,0.223,96.4,45,0.32,2026-02-23
52,WAW→FRA,Europe,Intermodal,Pacific Rail Co,15893,38199.48,95.25,0.532,97.99,41,0.18,2026-02-23
52,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,52717,200047.05,94.21,0.413,96.01,49,0.32,2026-02-23
52,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,18376,50618.82,86.62,0.392,97.37,49,0.18,2026-02-23
52,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,54300,122551.77,95.73,0.24,96.25,47,0.18,2026-02-23
52,SIN→SYD,Asia Pacific,LTL,Northwind Freight,28715,148052.54,91.85,0.38,98.65,42,0.28,2026-02-23
52,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,41640,105985.69,90.35,0.386,96.42,42,0.18,2026-02-23
52,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,50523,148747.1,95.82,0.331,99.22,41,0.32,2026-02-23
52,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,22334,113086.29,91.86,0.532,98.77,41,0.28,2026-02-23
52,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,12235,42057.56,88.63,0.589,96.89,48,0.32,2026-02-23
53,LAX→ORD,North America,Truckload,BlueLine Express,15117,50017.9,90.61,0.26,97.24,46,0.32,2026-03-02
53,SEA→ORD,North America,Truckload,Northwind Freight,40046,127424.65,97.49,0.269,98.48,45,0.32,2026-03-02
53,SEA→LAX,North America,LTL,Atlas Logistics,15021,73499.94,95.05,0.264,97.74,40,0.28,2026-03-02
53,EWR→MEM,North America,Truckload,Meridian Carriers,35863,132371.07,94.06,0.527,97.52,40,0.32,2026-03-02
53,DFW→EWR,North America,LTL,Northwind Freight,12939,58536.54,92.45,0.592,98.76,47,0.28,2026-03-02
53,DFW→LAX,North America,LTL,Atlas Logistics,34393,164561.49,93.91,0.312,97.17,45,0.28,2026-03-02
53,ORD→PHX,North America,Air,Skyway Cargo,14836,136588.23,92.8,0.651,98.22,44,0.42,2026-03-02
53,PHX→ATL,North America,LTL,Atlas Logistics,19346,96099.37,92.99,0.706,97.81,43,0.28,2026-03-02
53,MAD→MXP,Europe,Truckload,Meridian Carriers,19721,61435.49,91.96,0.651,98.92,42,0.32,2026-03-02
53,MXP→FRA,Europe,LTL,BlueLine Express,36668,176400.65,96.63,0.403,99.1,44,0.28,2026-03-02
53,FRA→MXP,Europe,Air,Skyway Cargo,18140,166239.18,96.76,0.567,96.51,45,0.42,2026-03-02
53,AMS→MAD,Europe,Truckload,Northwind Freight,8414,28739.86,90.48,0.261,97.21,45,0.32,2026-03-02
53,WAW→LHR,Europe,Truckload,Atlas Logistics,23876,80443.87,95.75,0.247,97.36,46,0.32,2026-03-02
53,WAW→FRA,Europe,Intermodal,Pacific Rail Co,11560,26956.6,96.49,0.595,97.34,45,0.18,2026-03-02
53,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,46683,167025.29,95.94,0.363,96.12,44,0.32,2026-03-02
53,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,15615,41531.26,91.17,0.422,99.39,47,0.18,2026-03-02
53,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,44746,106745.27,98.8,0.258,97.1,46,0.18,2026-03-02
53,SIN→SYD,Asia Pacific,LTL,Northwind Freight,22010,115070.02,96.44,0.447,96.15,43,0.28,2026-03-02
53,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,33676,89932.94,94.4,0.493,96.92,42,0.18,2026-03-02
53,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,41279,125910.54,99.02,0.271,96.2,45,0.32,2026-03-02
53,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,16875,90541.07,96.94,0.632,96.89,38,0.28,2026-03-02
53,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,9244,32767.16,90.03,0.605,97.14,38,0.32,2026-03-02
54,LAX→ORD,North America,Truckload,BlueLine Express,14856,51358.38,88.15,0.171,99.33,38,0.32,2026-03-09
54,SEA→ORD,North America,Truckload,Northwind Freight,39855,125566.99,97.58,0.199,96.42,39,0.32,2026-03-09
54,SEA→LAX,North America,LTL,Atlas Logistics,17561,84247.14,92.94,0.249,98.52,44,0.28,2026-03-09
54,EWR→MEM,North America,Truckload,Meridian Carriers,34546,126495.08,92.39,0.511,98.87,40,0.32,2026-03-09
54,DFW→EWR,North America,LTL,Northwind Freight,13159,60162.13,88.61,0.609,99.13,46,0.28,2026-03-09
54,DFW→LAX,North America,LTL,Atlas Logistics,35798,174058.21,93.6,0.288,97.83,44,0.28,2026-03-09
54,ORD→PHX,North America,Air,Skyway Cargo,14657,140838.06,90.48,0.526,97.8,39,0.42,2026-03-09
54,PHX→ATL,North America,LTL,Atlas Logistics,21235,104197.09,94.12,0.636,99.21,39,0.28,2026-03-09
54,MAD→MXP,Europe,Truckload,Meridian Carriers,20393,62588.96,92.04,0.655,97.3,44,0.32,2026-03-09
54,MXP→FRA,Europe,LTL,BlueLine Express,39355,183500.86,95.6,0.376,97.19,42,0.28,2026-03-09
54,FRA→MXP,Europe,Air,Skyway Cargo,18169,170092.85,95.52,0.487,97.65,41,0.42,2026-03-09
54,AMS→MAD,Europe,Truckload,Northwind Freight,8628,28956.88,90.96,0.207,97.11,42,0.32,2026-03-09
54,WAW→LHR,Europe,Truckload,Atlas Logistics,22509,79480.57,96.25,0.248,97.08,45,0.32,2026-03-09
54,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13452,32489.01,97.84,0.638,96.02,40,0.18,2026-03-09
54,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,45476,162205.72,96.41,0.321,97.75,40,0.32,2026-03-09
54,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,16602,45856.53,91.1,0.463,97.18,46,0.18,2026-03-09
54,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,39107,93187.9,96.34,0.32,98.5,44,0.18,2026-03-09
54,SIN→SYD,Asia Pacific,LTL,Northwind Freight,22643,124131.09,95.88,0.398,98.73,41,0.28,2026-03-09
54,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,34465,86581.15,93.34,0.372,99.26,46,0.18,2026-03-09
54,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,37866,113226.53,99.5,0.351,96.11,45,0.32,2026-03-09
54,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,18248,92329.28,94.07,0.628,97.57,43,0.28,2026-03-09
54,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,9557,33429.32,91.09,0.63,96.1,43,0.32,2026-03-09
55,LAX→ORD,North America,Truckload,BlueLine Express,15254,51690.31,90.24,0.287,96.71,44,0.32,2026-03-16
55,SEA→ORD,North America,Truckload,Northwind Freight,45810,137341.52,95.24,0.223,96.45,41,0.32,2026-03-16
55,SEA→LAX,North America,LTL,Atlas Logistics,15133,69438.11,92.82,0.337,97.05,41,0.28,2026-03-16
55,EWR→MEM,North America,Truckload,Meridian Carriers,36487,134837.93,95.4,0.619,97.1,46,0.32,2026-03-16
55,DFW→EWR,North America,LTL,Northwind Freight,15882,72071.43,89.07,0.514,98.91,38,0.28,2026-03-16
55,DFW→LAX,North America,LTL,Atlas Logistics,35207,169565.68,92.63,0.31,98.75,45,0.28,2026-03-16
55,ORD→PHX,North America,Air,Skyway Cargo,14363,132188.95,92.41,0.558,97.28,45,0.42,2026-03-16
55,PHX→ATL,North America,LTL,Atlas Logistics,22932,112184,91.13,0.672,97.07,40,0.28,2026-03-16
55,MAD→MXP,Europe,Truckload,Meridian Carriers,21616,68582.21,90.06,0.683,98.47,47,0.32,2026-03-16
55,MXP→FRA,Europe,LTL,BlueLine Express,41312,198029.45,94.05,0.421,96.48,44,0.28,2026-03-16
55,FRA→MXP,Europe,Air,Skyway Cargo,19378,183578.3,95.39,0.591,98.68,42,0.42,2026-03-16
55,AMS→MAD,Europe,Truckload,Northwind Freight,9734,32124.5,90.51,0.147,97.68,42,0.32,2026-03-16
55,WAW→LHR,Europe,Truckload,Atlas Logistics,25302,88110.83,95.41,0.27,98.48,39,0.32,2026-03-16
55,WAW→FRA,Europe,Intermodal,Pacific Rail Co,12336,28301.52,96.56,0.616,98.38,45,0.18,2026-03-16
55,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,45705,169289.06,95.99,0.41,98.28,41,0.32,2026-03-16
55,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,16286,42446.24,88.84,0.43,98.36,41,0.18,2026-03-16
55,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,46330,112382.24,95.84,0.196,98.15,42,0.18,2026-03-16
55,SIN→SYD,Asia Pacific,LTL,Northwind Freight,22075,118849.06,95.64,0.408,97.57,40,0.28,2026-03-16
55,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,31235,81776.61,94.45,0.378,97.82,43,0.18,2026-03-16
55,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,37007,116657.18,98.95,0.344,97.44,41,0.32,2026-03-16
55,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,16791,90295,94.81,0.565,97.22,42,0.28,2026-03-16
55,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,10820,36514.74,89.5,0.599,96.07,43,0.32,2026-03-16
56,LAX→ORD,North America,Truckload,BlueLine Express,17494,57571.99,89.82,0.228,99.06,45,0.32,2026-03-23
56,SEA→ORD,North America,Truckload,Northwind Freight,42181,128062.24,97.26,0.16,96.19,40,0.32,2026-03-23
56,SEA→LAX,North America,LTL,Atlas Logistics,15157,71116.23,94.42,0.243,97.78,39,0.28,2026-03-23
56,EWR→MEM,North America,Truckload,Meridian Carriers,34645,125003.19,95.77,0.484,97.13,42,0.32,2026-03-23
56,DFW→EWR,North America,LTL,Northwind Freight,14182,67153.61,91.07,0.526,96.56,46,0.28,2026-03-23
56,DFW→LAX,North America,LTL,Atlas Logistics,34791,169825.98,93.1,0.231,98.72,45,0.28,2026-03-23
56,ORD→PHX,North America,Air,Skyway Cargo,13589,123154.69,93.08,0.652,96.8,43,0.42,2026-03-23
56,PHX→ATL,North America,LTL,Atlas Logistics,22802,111119.56,91.16,0.648,96.9,46,0.28,2026-03-23
56,MAD→MXP,Europe,Truckload,Meridian Carriers,21159,68766.58,90.29,0.741,96.12,39,0.32,2026-03-23
56,MXP→FRA,Europe,LTL,BlueLine Express,39646,187114.84,97.07,0.412,97.24,46,0.28,2026-03-23
56,FRA→MXP,Europe,Air,Skyway Cargo,18932,184241.48,98.63,0.561,97.26,39,0.42,2026-03-23
56,AMS→MAD,Europe,Truckload,Northwind Freight,9915,34876.74,90.87,0.19,96.48,42,0.32,2026-03-23
56,WAW→LHR,Europe,Truckload,Atlas Logistics,21407,72378.56,95.18,0.178,99.26,45,0.32,2026-03-23
56,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13428,31019.83,98.69,0.591,98.54,41,0.18,2026-03-23
56,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,46659,176244.55,96.23,0.427,99.29,39,0.32,2026-03-23
56,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,16654,44004.76,89.64,0.38,99.25,44,0.18,2026-03-23
56,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,43161,103167.02,96.51,0.305,99.41,42,0.18,2026-03-23
56,SIN→SYD,Asia Pacific,LTL,Northwind Freight,23772,131759.61,95.81,0.36,97.52,47,0.28,2026-03-23
56,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,33883,88706.36,93.54,0.358,99.47,45,0.18,2026-03-23
56,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,40958,123138.79,96.08,0.315,97.11,39,0.32,2026-03-23
56,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,18487,98229.5,97.25,0.518,96.53,46,0.28,2026-03-23
56,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,10863,38595.95,92.78,0.559,98.84,44,0.32,2026-03-23
57,LAX→ORD,North America,Truckload,BlueLine Express,14928,51993.99,88.39,0.194,98.23,44,0.32,2026-03-30
57,SEA→ORD,North America,Truckload,Northwind Freight,44990,136550.87,94.57,0.264,98.05,39,0.32,2026-03-30
57,SEA→LAX,North America,LTL,Atlas Logistics,15448,75810.99,95.26,0.248,98.95,46,0.28,2026-03-30
57,EWR→MEM,North America,Truckload,Meridian Carriers,38363,137298.05,95,0.503,96.11,39,0.32,2026-03-30
57,DFW→EWR,North America,LTL,Northwind Freight,15062,69262.4,90.76,0.579,97.76,42,0.28,2026-03-30
57,DFW→LAX,North America,LTL,Atlas Logistics,39422,199928.02,90.49,0.244,96.99,44,0.28,2026-03-30
57,ORD→PHX,North America,Air,Skyway Cargo,15423,147642.46,93.92,0.628,98.26,40,0.42,2026-03-30
57,PHX→ATL,North America,LTL,Atlas Logistics,24277,122529.87,94.48,0.634,99.28,39,0.28,2026-03-30
57,MAD→MXP,Europe,Truckload,Meridian Carriers,20377,66188.84,90.87,0.625,97.64,39,0.32,2026-03-30
57,MXP→FRA,Europe,LTL,BlueLine Express,43909,212441.69,94.47,0.428,98.6,44,0.28,2026-03-30
57,FRA→MXP,Europe,Air,Skyway Cargo,20773,200977.95,96.1,0.466,97.78,43,0.42,2026-03-30
57,AMS→MAD,Europe,Truckload,Northwind Freight,9927,32936.5,91.13,0.211,98.46,40,0.32,2026-03-30
57,WAW→LHR,Europe,Truckload,Atlas Logistics,22088,76724.36,94.53,0.248,98.46,44,0.32,2026-03-30
57,WAW→FRA,Europe,Intermodal,Pacific Rail Co,11961,29086.27,95.85,0.565,97.32,38,0.18,2026-03-30
57,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,51899,197887.17,96.89,0.405,96.67,42,0.32,2026-03-30
57,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,16405,44855.07,91.65,0.39,97.04,43,0.18,2026-03-30
57,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,43373,105683.01,97.5,0.301,96.07,43,0.18,2026-03-30
57,SIN→SYD,Asia Pacific,LTL,Northwind Freight,25497,132555.8,96.06,0.339,98.83,44,0.28,2026-03-30
57,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,34166,91445.81,93.68,0.422,96.07,43,0.18,2026-03-30
57,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,40698,125454.98,97.73,0.328,98.66,39,0.32,2026-03-30
57,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,19840,105143.37,97.47,0.635,97.96,38,0.28,2026-03-30
57,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,10930,39234.59,90.56,0.706,98.82,46,0.32,2026-03-30
58,LAX→ORD,North America,Truckload,BlueLine Express,17092,58333.12,90.72,0.176,99.37,46,0.32,2026-04-06
58,SEA→ORD,North America,Truckload,Northwind Freight,47820,145508.43,97.92,0.259,97.05,39,0.32,2026-04-06
58,SEA→LAX,North America,LTL,Atlas Logistics,16491,80224.38,95.62,0.31,98.63,47,0.28,2026-04-06
58,EWR→MEM,North America,Truckload,Meridian Carriers,32559,115109.11,95.36,0.605,96.09,39,0.32,2026-04-06
58,DFW→EWR,North America,LTL,Northwind Freight,15671,72749.27,89.97,0.512,96.09,40,0.28,2026-04-06
58,DFW→LAX,North America,LTL,Atlas Logistics,39828,197687.76,90.59,0.371,96.71,43,0.28,2026-04-06
58,ORD→PHX,North America,Air,Skyway Cargo,15954,155373.29,90.17,0.517,98.2,43,0.42,2026-04-06
58,PHX→ATL,North America,LTL,Atlas Logistics,23206,115599.25,92.38,0.603,98.03,45,0.28,2026-04-06
58,MAD→MXP,Europe,Truckload,Meridian Carriers,20350,63885.91,92.03,0.653,99.31,46,0.32,2026-04-06
58,MXP→FRA,Europe,LTL,BlueLine Express,43773,211298.38,94.17,0.485,97.85,44,0.28,2026-04-06
58,FRA→MXP,Europe,Air,Skyway Cargo,18466,172027.26,97.15,0.593,97.5,44,0.42,2026-04-06
58,AMS→MAD,Europe,Truckload,Northwind Freight,10079,35022.62,90.66,0.22,97.41,39,0.32,2026-04-06
58,WAW→LHR,Europe,Truckload,Atlas Logistics,23877,81692.77,96.41,0.208,96.76,44,0.32,2026-04-06
58,WAW→FRA,Europe,Intermodal,Pacific Rail Co,12747,31144.07,98.46,0.537,98.32,44,0.18,2026-04-06
58,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,48512,176772.64,98.08,0.445,97.75,39,0.32,2026-04-06
58,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,16838,47007.14,89.11,0.502,97.56,41,0.18,2026-04-06
58,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,44826,102321.96,96.73,0.184,97.4,47,0.18,2026-04-06
58,SIN→SYD,Asia Pacific,LTL,Northwind Freight,27241,146565.04,95.81,0.351,98.27,43,0.28,2026-04-06
58,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,37461,100780.63,92.9,0.488,97.97,42,0.18,2026-04-06
58,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,38689,117817.88,96.61,0.365,98.33,45,0.32,2026-04-06
58,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,20248,105888.65,97.6,0.572,98.7,40,0.28,2026-04-06
58,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11508,40828.14,93.05,0.691,97.2,44,0.32,2026-04-06
59,LAX→ORD,North America,Truckload,BlueLine Express,15939,53661.87,91.37,0.258,96.78,39,0.32,2026-04-13
59,SEA→ORD,North America,Truckload,Northwind Freight,46950,150479.58,95.67,0.201,98.92,42,0.32,2026-04-13
59,SEA→LAX,North America,LTL,Atlas Logistics,17744,84249.72,93.07,0.24,96.97,39,0.28,2026-04-13
59,EWR→MEM,North America,Truckload,Meridian Carriers,38358,135078.83,91.81,0.585,97.31,43,0.32,2026-04-13
59,DFW→EWR,North America,LTL,Northwind Freight,15346,75649.22,90.83,0.555,98.99,45,0.28,2026-04-13
59,DFW→LAX,North America,LTL,Atlas Logistics,37789,192112.02,93.42,0.258,96.61,47,0.28,2026-04-13
59,ORD→PHX,North America,Air,Skyway Cargo,15931,151389.39,92.96,0.572,98.75,41,0.42,2026-04-13
59,PHX→ATL,North America,LTL,Atlas Logistics,22874,117860.03,91.77,0.683,99.3,45,0.28,2026-04-13
59,MAD→MXP,Europe,Truckload,Meridian Carriers,20009,64558.94,92.01,0.691,98.63,39,0.32,2026-04-13
59,MXP→FRA,Europe,LTL,BlueLine Express,43689,206036.14,95.54,0.396,98.74,44,0.28,2026-04-13
59,FRA→MXP,Europe,Air,Skyway Cargo,19913,196159.01,96.67,0.569,98.35,45,0.42,2026-04-13
59,AMS→MAD,Europe,Truckload,Northwind Freight,9407,33908.63,89.75,0.152,97.37,40,0.32,2026-04-13
59,WAW→LHR,Europe,Truckload,Atlas Logistics,25908,88503.79,94.17,0.255,98.18,45,0.32,2026-04-13
59,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13068,31086.39,97.58,0.666,99.08,45,0.18,2026-04-13
59,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,45538,176360.96,97.57,0.443,98.46,46,0.32,2026-04-13
59,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,15872,44401.55,88.35,0.453,98.16,42,0.18,2026-04-13
59,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,44749,107519.8,97.14,0.32,97.34,45,0.18,2026-04-13
59,SIN→SYD,Asia Pacific,LTL,Northwind Freight,24950,133587.8,95.99,0.416,99.08,46,0.28,2026-04-13
59,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,33945,85731.15,92.89,0.487,96.87,47,0.18,2026-04-13
59,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,40434,126176.22,97.89,0.357,97.02,42,0.32,2026-04-13
59,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,20819,112973.5,97.13,0.633,96.88,46,0.28,2026-04-13
59,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11119,39093.61,91.87,0.637,96.88,43,0.32,2026-04-13
60,LAX→ORD,North America,Truckload,BlueLine Express,15930,56558.84,92,0.257,98.72,41,0.32,2026-04-20
60,SEA→ORD,North America,Truckload,Northwind Freight,42203,133972.95,97.98,0.164,99.1,42,0.32,2026-04-20
60,SEA→LAX,North America,LTL,Atlas Logistics,18606,90324.46,96.01,0.306,96.66,41,0.28,2026-04-20
60,EWR→MEM,North America,Truckload,Meridian Carriers,37678,137709.43,95.22,0.621,96.74,41,0.32,2026-04-20
60,DFW→EWR,North America,LTL,Northwind Freight,14386,71019.83,91.03,0.55,98.42,46,0.28,2026-04-20
60,DFW→LAX,North America,LTL,Atlas Logistics,35425,168849.54,90.34,0.245,97.81,38,0.28,2026-04-20
60,ORD→PHX,North America,Air,Skyway Cargo,14408,139660.79,90.56,0.615,98.15,43,0.42,2026-04-20
60,PHX→ATL,North America,LTL,Atlas Logistics,24627,126377.28,92.05,0.665,96.76,45,0.28,2026-04-20
60,MAD→MXP,Europe,Truckload,Meridian Carriers,23123,73589.49,89.52,0.625,97.67,43,0.32,2026-04-20
60,MXP→FRA,Europe,LTL,BlueLine Express,40353,189244.2,94.69,0.512,98.09,42,0.28,2026-04-20
60,FRA→MXP,Europe,Air,Skyway Cargo,19364,197450.19,97.09,0.593,97.61,39,0.42,2026-04-20
60,AMS→MAD,Europe,Truckload,Northwind Freight,10643,38209.35,91.34,0.249,96.98,46,0.32,2026-04-20
60,WAW→LHR,Europe,Truckload,Atlas Logistics,23237,80502.86,94.47,0.242,96.46,44,0.32,2026-04-20
60,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13906,33669.99,97.83,0.561,97.06,39,0.18,2026-04-20
60,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,47218,175311.22,98.76,0.383,97.83,45,0.32,2026-04-20
60,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,16125,45178.67,89.54,0.404,96.34,46,0.18,2026-04-20
60,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,43008,101697.87,95.29,0.248,99.32,38,0.18,2026-04-20
60,SIN→SYD,Asia Pacific,LTL,Northwind Freight,24365,132157.77,94.64,0.447,98.97,45,0.28,2026-04-20
60,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,33260,84373.94,94.35,0.453,96.49,44,0.18,2026-04-20
60,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,44297,136004.22,96.43,0.319,99.37,45,0.32,2026-04-20
60,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,20314,104627.44,96.4,0.645,98.05,45,0.28,2026-04-20
60,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11549,40437.84,89.67,0.635,98.09,46,0.32,2026-04-20
61,LAX→ORD,North America,Truckload,BlueLine Express,16902,58653.21,89.36,0.236,96.58,46,0.32,2026-04-27
61,SEA→ORD,North America,Truckload,Northwind Freight,50622,167205.27,96.52,0.146,97.91,40,0.32,2026-04-27
61,SEA→LAX,North America,LTL,Atlas Logistics,19455,95904.4,95.45,0.206,97.57,45,0.28,2026-04-27
61,EWR→MEM,North America,Truckload,Meridian Carriers,34255,129268.61,95.24,0.631,99.27,43,0.32,2026-04-27
61,DFW→EWR,North America,LTL,Northwind Freight,15023,74446.01,89.55,0.606,96.92,40,0.28,2026-04-27
61,DFW→LAX,North America,LTL,Atlas Logistics,37953,196366.86,93.76,0.23,97.51,44,0.28,2026-04-27
61,ORD→PHX,North America,Air,Skyway Cargo,16157,153854.26,93.42,0.599,97.39,40,0.42,2026-04-27
61,PHX→ATL,North America,LTL,Atlas Logistics,22019,114804.5,92.48,0.644,96.05,43,0.28,2026-04-27
61,MAD→MXP,Europe,Truckload,Meridian Carriers,19738,66609.33,92.48,0.699,97.85,41,0.32,2026-04-27
61,MXP→FRA,Europe,LTL,BlueLine Express,44904,206161.11,95.31,0.375,97.73,45,0.28,2026-04-27
61,FRA→MXP,Europe,Air,Skyway Cargo,19610,192522.17,96.14,0.46,98.68,42,0.42,2026-04-27
61,AMS→MAD,Europe,Truckload,Northwind Freight,9214,31337.71,92.1,0.231,96.96,43,0.32,2026-04-27
61,WAW→LHR,Europe,Truckload,Atlas Logistics,25508,94543.16,94.35,0.158,97.37,41,0.32,2026-04-27
61,WAW→FRA,Europe,Intermodal,Pacific Rail Co,15064,37225.28,96.52,0.669,96.34,46,0.18,2026-04-27
61,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,45461,169448.9,98.46,0.368,98.36,43,0.32,2026-04-27
61,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,16491,47147.82,88.83,0.377,98.7,46,0.18,2026-04-27
61,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,49327,121754.16,95.94,0.218,99,39,0.18,2026-04-27
61,SIN→SYD,Asia Pacific,LTL,Northwind Freight,26008,145671.48,93.71,0.4,96.26,39,0.28,2026-04-27
61,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,36520,94653.9,93.87,0.392,98.38,39,0.18,2026-04-27
61,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,46732,150007.68,97.1,0.27,97.24,42,0.32,2026-04-27
61,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,20998,114940.37,94,0.624,96.18,42,0.28,2026-04-27
61,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11749,40686.56,89.77,0.649,97.93,43,0.32,2026-04-27
62,LAX→ORD,North America,Truckload,BlueLine Express,18429,66374.9,90.53,0.204,98.53,40,0.32,2026-05-04
62,SEA→ORD,North America,Truckload,Northwind Freight,52590,172115.28,94.37,0.265,98.15,44,0.32,2026-05-04
62,SEA→LAX,North America,LTL,Atlas Logistics,18539,88055.35,94.39,0.202,96.27,46,0.28,2026-05-04
62,EWR→MEM,North America,Truckload,Meridian Carriers,37159,142754.36,92.04,0.605,97.98,46,0.32,2026-05-04
62,DFW→EWR,North America,LTL,Northwind Freight,17071,85895.45,89.67,0.632,97.36,42,0.28,2026-05-04
62,DFW→LAX,North America,LTL,Atlas Logistics,38703,193870.02,91.67,0.232,98.35,46,0.28,2026-05-04
62,ORD→PHX,North America,Air,Skyway Cargo,15206,143835.74,93.01,0.582,96.62,38,0.42,2026-05-04
62,PHX→ATL,North America,LTL,Atlas Logistics,26269,133695.14,93.24,0.67,97.74,44,0.28,2026-05-04
62,MAD→MXP,Europe,Truckload,Meridian Carriers,23180,76478.5,89.97,0.759,97.71,45,0.32,2026-05-04
62,MXP→FRA,Europe,LTL,BlueLine Express,41895,208757.58,95.23,0.483,98.69,45,0.28,2026-05-04
62,FRA→MXP,Europe,Air,Skyway Cargo,22920,229691.87,96.25,0.475,96.81,39,0.42,2026-05-04
62,AMS→MAD,Europe,Truckload,Northwind Freight,10241,34992.72,92.14,0.291,97.15,43,0.32,2026-05-04
62,WAW→LHR,Europe,Truckload,Atlas Logistics,25103,91708.37,95.34,0.29,99.3,40,0.32,2026-05-04
